branch,dN,dS,omega,lnL,SOG,Model
12..5,0.0796,1.5526,0.0513,-9575.773308,OG0004005,M0
12..6,0.0743,1.4496,0.0513,-9575.773308,OG0004005,M0
9..4,0.0989,1.9278,0.0513,-9575.773308,OG0004005,M0
8..7,0.0965,1.8817,0.0513,-9575.773308,OG0004005,M0
8..1,0.0633,3.3328,0.019,-2643.191929,OG0004021,M0
8..9,0.0317,1.6687,0.019,-2643.191929,OG0004021,M0
9..10,0.0471,2.4777,0.019,-2643.191929,OG0004021,M0
10..2,0.0478,2.5147,0.019,-2643.191929,OG0004021,M0
10..3,0.0849,4.4674,0.019,-2643.191929,OG0004021,M0
9..11,0.1368,7.201,0.019,-2643.191929,OG0004021,M0
11..5,0.0467,2.4604,0.019,-2643.191929,OG0004021,M0
11..6,0.022,1.1579,0.019,-2643.191929,OG0004021,M0
8..12,0.0731,3.8492,0.019,-2643.191929,OG0004021,M0
12..4,0.0502,2.6404,0.019,-2643.191929,OG0004021,M0
12..7,0.1373,7.2274,0.019,-2643.191929,OG0004021,M0
8..1,0.1997,84.4773,0.0024,-15895.748789,OG0004031,M0
8..9,0.0915,38.7088,0.0024,-15895.748789,OG0004031,M0
9..10,0.0287,12.1612,0.0024,-15895.748789,OG0004031,M0
10..11,0.0875,37.0166,0.0024,-15895.748789,OG0004031,M0
11..2,0.1625,68.7565,0.0024,-15895.748789,OG0004031,M0
11..3,0.1555,65.7803,0.0024,-15895.748789,OG0004031,M0
10..12,0.1275,53.9149,0.0024,-15895.748789,OG0004031,M0
12..5,0.1098,46.4512,0.0024,-15895.748789,OG0004031,M0
12..6,0.1301,55.0323,0.0024,-15895.748789,OG0004031,M0
9..4,0.1797,76.0044,0.0024,-15895.748789,OG0004031,M0
8..7,0.1895,80.1422,0.0024,-15895.748789,OG0004031,M0
8..1,0.3108,77.1668,0.004,-13302.595098,OG0003994,M0
8..9,0.079,19.6078,0.004,-13302.595098,OG0003994,M0
9..2,0.1134,28.1611,0.004,-13302.595098,OG0003994,M0
9..10,0.0381,9.4511,0.004,-13302.595098,OG0003994,M0
10..3,0.2276,56.5056,0.004,-13302.595098,OG0003994,M0
10..11,0.044,10.932,0.004,-13302.595098,OG0003994,M0
11..4,0.2207,54.7994,0.004,-13302.595098,OG0003994,M0
11..12,0.1494,37.0974,0.004,-13302.595098,OG0003994,M0
12..5,0.1795,44.575,0.004,-13302.595098,OG0003994,M0
12..6,0.1938,48.1306,0.004,-13302.595098,OG0003994,M0
8..7,0.2295,56.9871,0.004,-13302.595098,OG0003994,M0
8..1,0.1403,52.1939,0.0027,-13032.323357,OG0004027,M0
8..9,0.0336,12.4823,0.0027,-13032.323357,OG0004027,M0
9..10,0.0652,24.2504,0.0027,-13032.323357,OG0004027,M0
10..2,0.0857,31.8698,0.0027,-13032.323357,OG0004027,M0
10..3,0.106,39.4319,0.0027,-13032.323357,OG0004027,M0
9..11,0.0204,7.5829,0.0027,-13032.323357,OG0004027,M0
11..4,0.1288,47.9166,0.0027,-13032.323357,OG0004027,M0
11..12,0.1103,41.0199,0.0027,-13032.323357,OG0004027,M0
12..5,0.0868,32.2838,0.0027,-13032.323357,OG0004027,M0
12..6,0.0832,30.9508,0.0027,-13032.323357,OG0004027,M0
8..7,0.1085,40.3699,0.0027,-13032.323357,OG0004027,M0
8..1,0.2701,47.6391,0.0057,-3978.199514,OG0004018,M0
8..9,0.0464,8.1933,0.0057,-3978.199514,OG0004018,M0
9..10,0.1689,29.7978,0.0057,-3978.199514,OG0004018,M0
10..2,0.1905,33.6056,0.0057,-3978.199514,OG0004018,M0
10..3,0.1787,31.5161,0.0057,-3978.199514,OG0004018,M0
9..11,0.0876,15.4538,0.0057,-3978.199514,OG0004018,M0
11..4,0.1971,34.7669,0.0057,-3978.199514,OG0004018,M0
11..7,0.2733,48.2032,0.0057,-3978.199514,OG0004018,M0
8..12,0.385,67.9119,0.0057,-3978.199514,OG0004018,M0
12..5,0.2293,40.4519,0.0057,-3978.199514,OG0004018,M0
12..6,0.1842,32.4995,0.0057,-3978.199514,OG0004018,M0
8..1,0.328,78.2081,0.0042,-5857.6826,OG0004002,M0
8..9,0.0793,18.8948,0.0042,-5857.6826,OG0004002,M0
9..10,0.0916,21.8495,0.0042,-5857.6826,OG0004002,M0
10..2,0.1344,32.039,0.0042,-5857.6826,OG0004002,M0
10..3,0.2273,54.1824,0.0042,-5857.6826,OG0004002,M0
9..11,0.0701,16.7043,0.0042,-5857.6826,OG0004002,M0
11..4,0.2165,51.6236,0.0042,-5857.6826,OG0004002,M0
11..12,0.1661,39.5945,0.0042,-5857.6826,OG0004002,M0
12..5,0.2454,58.5063,0.0042,-5857.6826,OG0004002,M0
12..6,0.1175,28.0233,0.0042,-5857.6826,OG0004002,M0
8..7,0.1543,36.7982,0.0042,-5857.6826,OG0004002,M0
8..1,0.1319,3.9586,0.0333,-13305.435525,OG0003998,M0
8..9,0.0486,1.4573,0.0333,-13305.435525,OG0003998,M0
9..10,0.0371,1.1127,0.0333,-13305.435525,OG0003998,M0
10..11,0.0747,2.2418,0.0333,-13305.435525,OG0003998,M0
11..2,0.0754,2.2625,0.0333,-13305.435525,OG0003998,M0
11..3,0.0857,2.5708,0.0333,-13305.435525,OG0003998,M0
10..12,0.1857,5.5736,0.0333,-13305.435525,OG0003998,M0
12..5,0.0888,2.6667,0.0333,-13305.435525,OG0003998,M0
12..6,0.0765,2.2968,0.0333,-13305.435525,OG0003998,M0
9..4,0.1544,4.6344,0.0333,-13305.435525,OG0003998,M0
8..7,0.1078,3.2355,0.0333,-13305.435525,OG0003998,M0
8..1,0.2624,3.3618,0.0781,-18758.465603,OG0004004,M0
8..9,0.1153,1.4771,0.0781,-18758.465603,OG0004004,M0
9..10,0.1317,1.6865,0.0781,-18758.465603,OG0004004,M0
10..2,0.1921,2.4608,0.0781,-18758.465603,OG0004004,M0
10..3,0.2028,2.5982,0.0781,-18758.465603,OG0004004,M0
9..11,0.0,0.0,0.0781,-18758.465603,OG0004004,M0
11..4,0.1841,2.358,0.0781,-18758.465603,OG0004004,M0
11..12,0.1297,1.6612,0.0781,-18758.465603,OG0004004,M0
12..5,0.0775,0.993,0.0781,-18758.465603,OG0004004,M0
12..6,0.1583,2.0277,0.0781,-18758.465603,OG0004004,M0
8..7,0.2785,3.568,0.0781,-18758.465603,OG0004004,M0
8..1,0.0207,0.805,0.0257,-9758.563544,OG0004001,M0
8..9,0.0085,0.3309,0.0257,-9758.563544,OG0004001,M0
9..10,0.0033,0.1286,0.0257,-9758.563544,OG0004001,M0
10..11,0.012,0.4662,0.0257,-9758.563544,OG0004001,M0
11..2,0.0141,0.5503,0.0257,-9758.563544,OG0004001,M0
11..3,0.019,0.7413,0.0257,-9758.563544,OG0004001,M0
10..12,0.0111,0.431,0.0257,-9758.563544,OG0004001,M0
12..5,0.0226,0.8805,0.0257,-9758.563544,OG0004001,M0
12..6,0.0177,0.6915,0.0257,-9758.563544,OG0004001,M0
9..4,0.0212,0.827,0.0257,-9758.563544,OG0004001,M0
8..7,0.0425,1.6576,0.0257,-9758.563544,OG0004001,M0
8..1,0.3321,51.8779,0.0064,-8628.515585,OG0004017,M0
8..9,0.1016,15.8793,0.0064,-8628.515585,OG0004017,M0
9..10,0.1181,18.445,0.0064,-8628.515585,OG0004017,M0
10..11,0.1236,19.3154,0.0064,-8628.515585,OG0004017,M0
11..2,0.2317,36.2039,0.0064,-8628.515585,OG0004017,M0
11..3,0.2063,32.2292,0.0064,-8628.515585,OG0004017,M0
10..12,0.2175,33.9723,0.0064,-8628.515585,OG0004017,M0
12..5,0.3824,59.7394,0.0064,-8628.515585,OG0004017,M0
12..6,0.3482,54.3884,0.0064,-8628.515585,OG0004017,M0
9..4,0.3728,58.2356,0.0064,-8628.515585,OG0004017,M0
8..7,0.4052,63.301,0.0064,-8628.515585,OG0004017,M0
8..1,0.2974,68.8705,0.0043,-4284.978738,OG0004091,M0
8..9,0.0901,20.8738,0.0043,-4284.978738,OG0004091,M0
9..10,0.0657,15.2232,0.0043,-4284.978738,OG0004091,M0
10..2,0.093,21.528,0.0043,-4284.978738,OG0004091,M0
10..3,0.2197,50.878,0.0043,-4284.978738,OG0004091,M0
9..11,0.0412,9.5514,0.0043,-4284.978738,OG0004091,M0
11..4,0.1941,44.9405,0.0043,-4284.978738,OG0004091,M0
11..12,0.2761,63.9275,0.0043,-4284.978738,OG0004091,M0
12..5,0.0805,18.6445,0.0043,-4284.978738,OG0004091,M0
12..6,0.1611,37.3012,0.0043,-4284.978738,OG0004091,M0
8..7,0.2458,56.9155,0.0043,-4284.978738,OG0004091,M0
8..1,0.0526,1.6337,0.0322,-1728.861784,OG0004048,M0
8..9,0.0139,0.4326,0.0322,-1728.861784,OG0004048,M0
9..10,0.003,0.0927,0.0322,-1728.861784,OG0004048,M0
10..11,0.0165,0.5125,0.0322,-1728.861784,OG0004048,M0
11..2,0.0307,0.9534,0.0322,-1728.861784,OG0004048,M0
11..3,0.0244,0.7567,0.0322,-1728.861784,OG0004048,M0
10..4,0.0456,1.4162,0.0322,-1728.861784,OG0004048,M0
9..7,0.03,0.9319,0.0322,-1728.861784,OG0004048,M0
8..12,0.0196,0.6086,0.0322,-1728.861784,OG0004048,M0
12..5,0.0219,0.6811,0.0322,-1728.861784,OG0004048,M0
12..6,0.0283,0.8792,0.0322,-1728.861784,OG0004048,M0
8..1,0.1356,54.639,0.0025,-6624.737504,OG0004046,M0
8..9,0.0503,20.2434,0.0025,-6624.737504,OG0004046,M0
9..10,0.0266,10.7067,0.0025,-6624.737504,OG0004046,M0
10..11,0.0756,30.4462,0.0025,-6624.737504,OG0004046,M0
11..2,0.1008,40.6266,0.0025,-6624.737504,OG0004046,M0
11..3,0.0625,25.1611,0.0025,-6624.737504,OG0004046,M0
10..12,0.1013,40.8202,0.0025,-6624.737504,OG0004046,M0
12..5,0.1175,47.3217,0.0025,-6624.737504,OG0004046,M0
12..6,0.092,37.076,0.0025,-6624.737504,OG0004046,M0
9..4,0.1463,58.9208,0.0025,-6624.737504,OG0004046,M0
8..7,0.1309,52.7495,0.0025,-6624.737504,OG0004046,M0
8..1,0.1697,2.2712,0.0747,-17934.672087,OG0004043,M0
8..9,0.0553,0.7405,0.0747,-17934.672087,OG0004043,M0
9..10,0.0683,0.9138,0.0747,-17934.672087,OG0004043,M0
10..11,0.1661,2.2227,0.0747,-17934.672087,OG0004043,M0
11..2,0.1022,1.3675,0.0747,-17934.672087,OG0004043,M0
11..3,0.1229,1.6456,0.0747,-17934.672087,OG0004043,M0
10..12,0.1518,2.032,0.0747,-17934.672087,OG0004043,M0
12..5,0.1649,2.2072,0.0747,-17934.672087,OG0004043,M0
12..6,0.135,1.8067,0.0747,-17934.672087,OG0004043,M0
9..4,0.1539,2.0605,0.0747,-17934.672087,OG0004043,M0
8..7,0.3421,4.5795,0.0747,-17934.672087,OG0004043,M0
8..1,0.1355,2.5508,0.0531,-4417.006327,OG0004096,M0
8..9,0.0433,0.8153,0.0531,-4417.006327,OG0004096,M0
9..10,0.0,0.0,0.0531,-4417.006327,OG0004096,M0
10..11,0.0738,1.3883,0.0531,-4417.006327,OG0004096,M0
11..2,0.0879,1.6541,0.0531,-4417.006327,OG0004096,M0
11..3,0.1108,2.0851,0.0531,-4417.006327,OG0004096,M0
10..4,0.1697,3.1942,0.0531,-4417.006327,OG0004096,M0
9..12,0.112,2.1083,0.0531,-4417.006327,OG0004096,M0
12..5,0.128,2.408,0.0531,-4417.006327,OG0004096,M0
12..6,0.0918,1.7275,0.0531,-4417.006327,OG0004096,M0
8..7,0.139,2.6168,0.0531,-4417.006327,OG0004096,M0
8..1,0.1505,2.3793,0.0633,-13237.477557,OG0004042,M0
8..9,0.0488,0.7713,0.0633,-13237.477557,OG0004042,M0
9..10,0.0721,1.1396,0.0633,-13237.477557,OG0004042,M0
10..11,0.1256,1.9854,0.0633,-13237.477557,OG0004042,M0
11..2,0.1139,1.8006,0.0633,-13237.477557,OG0004042,M0
11..3,0.1408,2.2258,0.0633,-13237.477557,OG0004042,M0
10..12,0.1038,1.6405,0.0633,-13237.477557,OG0004042,M0
12..5,0.1053,1.6645,0.0633,-13237.477557,OG0004042,M0
12..6,0.0887,1.4019,0.0633,-13237.477557,OG0004042,M0
9..4,0.1428,2.2571,0.0633,-13237.477557,OG0004042,M0
8..7,0.104,1.6437,0.0633,-13237.477557,OG0004042,M0
8..1,0.138,1.8359,0.0752,-2526.783046,OG0004047,M0
8..9,0.0665,0.8851,0.0752,-2526.783046,OG0004047,M0
9..10,0.0212,0.2821,0.0752,-2526.783046,OG0004047,M0
10..11,0.0405,0.539,0.0752,-2526.783046,OG0004047,M0
11..2,0.0575,0.7647,0.0752,-2526.783046,OG0004047,M0
11..3,0.0654,0.8706,0.0752,-2526.783046,OG0004047,M0
10..4,0.102,1.3576,0.0752,-2526.783046,OG0004047,M0
9..12,0.0645,0.8585,0.0752,-2526.783046,OG0004047,M0
12..5,0.0781,1.0386,0.0752,-2526.783046,OG0004047,M0
12..6,0.0626,0.833,0.0752,-2526.783046,OG0004047,M0
8..7,0.1022,1.3593,0.0752,-2526.783046,OG0004047,M0
8..1,0.3887,42.4841,0.0092,-9718.982282,OG0004039,M0
8..9,0.1665,18.196,0.0092,-9718.982282,OG0004039,M0
9..10,0.091,9.947,0.0092,-9718.982282,OG0004039,M0
10..11,0.1271,13.8863,0.0092,-9718.982282,OG0004039,M0
11..2,0.3165,34.5864,0.0092,-9718.982282,OG0004039,M0
11..3,0.4187,45.7581,0.0092,-9718.982282,OG0004039,M0
10..4,0.3478,38.0059,0.0092,-9718.982282,OG0004039,M0
9..12,0.304,33.2182,0.0092,-9718.982282,OG0004039,M0
12..5,0.4938,53.97,0.0092,-9718.982282,OG0004039,M0
12..6,0.546,59.6732,0.0092,-9718.982282,OG0004039,M0
8..7,0.4717,51.5533,0.0092,-9718.982282,OG0004039,M0
8..1,0.1109,79.8861,0.0014,-6475.631897,OG0004089,M0
8..9,0.0642,46.2295,0.0014,-6475.631897,OG0004089,M0
9..10,0.0362,26.0708,0.0014,-6475.631897,OG0004089,M0
10..11,0.0973,70.1034,0.0014,-6475.631897,OG0004089,M0
11..2,0.0944,67.9962,0.0014,-6475.631897,OG0004089,M0
11..3,0.1011,72.8521,0.0014,-6475.631897,OG0004089,M0
10..12,0.0944,68.0315,0.0014,-6475.631897,OG0004089,M0
12..5,0.0627,45.213,0.0014,-6475.631897,OG0004089,M0
12..6,0.0768,55.3606,0.0014,-6475.631897,OG0004089,M0
9..4,0.0779,56.1422,0.0014,-6475.631897,OG0004089,M0
8..7,0.0883,63.598,0.0014,-6475.631897,OG0004089,M0
8..1,0.1039,1.1711,0.0887,-6154.309365,OG0004093,M0
8..9,0.0343,0.3872,0.0887,-6154.309365,OG0004093,M0
9..10,0.0528,0.5957,0.0887,-6154.309365,OG0004093,M0
10..2,0.0448,0.5057,0.0887,-6154.309365,OG0004093,M0
10..3,0.043,0.4845,0.0887,-6154.309365,OG0004093,M0
9..4,0.0572,0.645,0.0887,-6154.309365,OG0004093,M0
8..11,0.0303,0.3415,0.0887,-6154.309365,OG0004093,M0
11..12,0.0915,1.0317,0.0887,-6154.309365,OG0004093,M0
12..5,0.06,0.6762,0.0887,-6154.309365,OG0004093,M0
12..6,0.0841,0.9487,0.0887,-6154.309365,OG0004093,M0
11..7,0.0895,1.0089,0.0887,-6154.309365,OG0004093,M0
8..1,0.2584,22.4768,0.0115,-15166.326226,OG0004090,M0
8..9,0.0376,3.2702,0.0115,-15166.326226,OG0004090,M0
9..10,0.0538,4.6828,0.0115,-15166.326226,OG0004090,M0
10..11,0.0764,6.6487,0.0115,-15166.326226,OG0004090,M0
11..2,0.1614,14.0358,0.0115,-15166.326226,OG0004090,M0
11..3,0.1641,14.2788,0.0115,-15166.326226,OG0004090,M0
10..12,0.1974,17.1732,0.0115,-15166.326226,OG0004090,M0
12..5,0.2246,19.5392,0.0115,-15166.326226,OG0004090,M0
12..6,0.2311,20.1027,0.0115,-15166.326226,OG0004090,M0
9..4,0.1867,16.2435,0.0115,-15166.326226,OG0004090,M0
8..7,0.1911,16.6232,0.0115,-15166.326226,OG0004090,M0
8..1,0.1688,51.6955,0.0033,-8326.758452,OG0004102,M0
8..9,0.0853,26.1078,0.0033,-8326.758452,OG0004102,M0
9..10,0.0446,13.6727,0.0033,-8326.758452,OG0004102,M0
10..11,0.0818,25.0478,0.0033,-8326.758452,OG0004102,M0
11..2,0.1167,35.7503,0.0033,-8326.758452,OG0004102,M0
11..3,0.1608,49.242,0.0033,-8326.758452,OG0004102,M0
10..12,0.0977,29.9261,0.0033,-8326.758452,OG0004102,M0
12..5,0.0552,16.9162,0.0033,-8326.758452,OG0004102,M0
12..6,0.0952,29.1537,0.0033,-8326.758452,OG0004102,M0
9..4,0.1202,36.7936,0.0033,-8326.758452,OG0004102,M0
8..7,0.1293,39.5821,0.0033,-8326.758452,OG0004102,M0
8..1,0.1353,3.07,0.0441,-6367.861882,OG0004113,M0
8..9,0.0359,0.8143,0.0441,-6367.861882,OG0004113,M0
9..10,0.0261,0.5915,0.0441,-6367.861882,OG0004113,M0
10..11,0.0544,1.2352,0.0441,-6367.861882,OG0004113,M0
11..2,0.0752,1.7054,0.0441,-6367.861882,OG0004113,M0
11..3,0.1246,2.8274,0.0441,-6367.861882,OG0004113,M0
10..4,0.1129,2.5617,0.0441,-6367.861882,OG0004113,M0
9..12,0.0892,2.0246,0.0441,-6367.861882,OG0004113,M0
12..5,0.1432,3.2491,0.0441,-6367.861882,OG0004113,M0
12..6,0.1137,2.5804,0.0441,-6367.861882,OG0004113,M0
8..7,0.138,3.1305,0.0441,-6367.861882,OG0004113,M0
8..1,0.1221,64.586,0.0019,-4993.191201,OG0004098,M0
8..9,0.009,4.7833,0.0019,-4993.191201,OG0004098,M0
9..10,0.0229,12.0949,0.0019,-4993.191201,OG0004098,M0
10..11,0.074,39.1207,0.0019,-4993.191201,OG0004098,M0
11..2,0.0481,25.4411,0.0019,-4993.191201,OG0004098,M0
11..3,0.047,24.8404,0.0019,-4993.191201,OG0004098,M0
10..4,0.09,47.5762,0.0019,-4993.191201,OG0004098,M0
9..12,0.0628,33.2106,0.0019,-4993.191201,OG0004098,M0
12..5,0.0622,32.8714,0.0019,-4993.191201,OG0004098,M0
12..6,0.0393,20.7692,0.0019,-4993.191201,OG0004098,M0
8..7,0.0716,37.8729,0.0019,-4993.191201,OG0004098,M0
8..1,0.1831,56.776,0.0032,-3463.850853,OG0004052,M0
8..9,0.0459,14.2183,0.0032,-3463.850853,OG0004052,M0
9..10,0.086,26.6584,0.0032,-3463.850853,OG0004052,M0
10..2,0.1163,36.0583,0.0032,-3463.850853,OG0004052,M0
10..3,0.1607,49.8282,0.0032,-3463.850853,OG0004052,M0
9..11,0.0631,19.5516,0.0032,-3463.850853,OG0004052,M0
11..4,0.1865,57.8277,0.0032,-3463.850853,OG0004052,M0
11..12,0.1141,35.3825,0.0032,-3463.850853,OG0004052,M0
12..5,0.0719,22.2775,0.0032,-3463.850853,OG0004052,M0
12..6,0.1423,44.1199,0.0032,-3463.850853,OG0004052,M0
8..7,0.241,74.7304,0.0032,-3463.850853,OG0004052,M0
8..1,0.1656,3.1568,0.0524,-15030.800889,OG0004056,M0
8..9,0.0701,1.3358,0.0524,-15030.800889,OG0004056,M0
9..10,0.0536,1.022,0.0524,-15030.800889,OG0004056,M0
10..11,0.1117,2.1297,0.0524,-15030.800889,OG0004056,M0
11..2,0.1059,2.0197,0.0524,-15030.800889,OG0004056,M0
11..3,0.1278,2.4359,0.0524,-15030.800889,OG0004056,M0
10..4,0.1652,3.149,0.0524,-15030.800889,OG0004056,M0
9..12,0.1459,2.781,0.0524,-15030.800889,OG0004056,M0
12..5,0.1901,3.6246,0.0524,-15030.800889,OG0004056,M0
12..6,0.1687,3.216,0.0524,-15030.800889,OG0004056,M0
8..7,0.1871,3.568,0.0524,-15030.800889,OG0004056,M0
8..1,0.0701,76.2275,0.0009,-3732.545142,OG0004037,M0
8..9,0.0196,21.2718,0.0009,-3732.545142,OG0004037,M0
9..10,0.0208,22.5742,0.0009,-3732.545142,OG0004037,M0
10..11,0.0269,29.2337,0.0009,-3732.545142,OG0004037,M0
11..2,0.0289,31.4225,0.0009,-3732.545142,OG0004037,M0
11..3,0.0357,38.8459,0.0009,-3732.545142,OG0004037,M0
10..4,0.063,68.4872,0.0009,-3732.545142,OG0004037,M0
9..12,0.0311,33.8567,0.0009,-3732.545142,OG0004037,M0
12..5,0.0215,23.3385,0.0009,-3732.545142,OG0004037,M0
12..6,0.0216,23.5365,0.0009,-3732.545142,OG0004037,M0
8..7,0.048,52.2135,0.0009,-3732.545142,OG0004037,M0
8..1,0.1158,39.7019,0.0029,-4037.633535,OG0004033,M0
8..9,0.037,12.6858,0.0029,-4037.633535,OG0004033,M0
9..2,0.0749,25.6747,0.0029,-4037.633535,OG0004033,M0
9..10,0.0314,10.7751,0.0029,-4037.633535,OG0004033,M0
10..11,0.0328,11.257,0.0029,-4037.633535,OG0004033,M0
11..3,0.0994,34.0567,0.0029,-4037.633535,OG0004033,M0
11..4,0.0746,25.5869,0.0029,-4037.633535,OG0004033,M0
10..12,0.1405,48.1757,0.0029,-4037.633535,OG0004033,M0
12..5,0.154,52.7919,0.0029,-4037.633535,OG0004033,M0
12..6,0.1936,66.3513,0.0029,-4037.633535,OG0004033,M0
8..7,0.1238,42.4471,0.0029,-4037.633535,OG0004033,M0
8..1,0.0932,39.1634,0.0024,-3292.352446,OG0004077,M0
8..9,0.0552,23.1704,0.0024,-3292.352446,OG0004077,M0
9..10,0.074,31.079,0.0024,-3292.352446,OG0004077,M0
10..2,0.0336,14.1322,0.0024,-3292.352446,OG0004077,M0
10..3,0.0556,23.3472,0.0024,-3292.352446,OG0004077,M0
9..11,0.0394,16.5615,0.0024,-3292.352446,OG0004077,M0
11..4,0.0641,26.9402,0.0024,-3292.352446,OG0004077,M0
11..12,0.0543,22.8314,0.0024,-3292.352446,OG0004077,M0
12..5,0.0409,17.179,0.0024,-3292.352446,OG0004077,M0
12..6,0.0593,24.917,0.0024,-3292.352446,OG0004077,M0
8..7,0.0633,26.6061,0.0024,-3292.352446,OG0004077,M0
8..1,0.083,1.4927,0.0556,-2854.223633,OG0004118,M0
8..9,0.0162,0.2914,0.0556,-2854.223633,OG0004118,M0
9..10,0.011,0.1976,0.0556,-2854.223633,OG0004118,M0
10..11,0.0446,0.8025,0.0556,-2854.223633,OG0004118,M0
11..2,0.0242,0.4354,0.0556,-2854.223633,OG0004118,M0
11..3,0.054,0.9712,0.0556,-2854.223633,OG0004118,M0
10..4,0.0432,0.7772,0.0556,-2854.223633,OG0004118,M0
9..7,0.0764,1.3734,0.0556,-2854.223633,OG0004118,M0
8..12,0.0288,0.5181,0.0556,-2854.223633,OG0004118,M0
12..5,0.0576,1.0361,0.0556,-2854.223633,OG0004118,M0
12..6,0.0496,0.8918,0.0556,-2854.223633,OG0004118,M0
8..1,0.1465,43.723,0.0034,-9880.810343,OG0004078,M0
8..9,0.0422,12.5928,0.0034,-9880.810343,OG0004078,M0
9..10,0.1084,32.3486,0.0034,-9880.810343,OG0004078,M0
10..2,0.1225,36.563,0.0034,-9880.810343,OG0004078,M0
10..3,0.2129,63.5149,0.0034,-9880.810343,OG0004078,M0
9..11,0.0503,15.0128,0.0034,-9880.810343,OG0004078,M0
11..4,0.1432,42.7368,0.0034,-9880.810343,OG0004078,M0
11..12,0.0849,25.3305,0.0034,-9880.810343,OG0004078,M0
12..5,0.1914,57.1235,0.0034,-9880.810343,OG0004078,M0
12..6,0.1411,42.0934,0.0034,-9880.810343,OG0004078,M0
8..7,0.14,41.7602,0.0034,-9880.810343,OG0004078,M0
8..1,0.0567,1.9188,0.0295,-5657.102999,OG0004108,M0
8..9,0.0163,0.5502,0.0295,-5657.102999,OG0004108,M0
9..10,0.0092,0.3101,0.0295,-5657.102999,OG0004108,M0
10..11,0.0232,0.7842,0.0295,-5657.102999,OG0004108,M0
11..2,0.0372,1.2585,0.0295,-5657.102999,OG0004108,M0
11..3,0.0273,0.9237,0.0295,-5657.102999,OG0004108,M0
10..12,0.0293,0.9934,0.0295,-5657.102999,OG0004108,M0
12..5,0.0189,0.6397,0.0295,-5657.102999,OG0004108,M0
12..6,0.0263,0.8892,0.0295,-5657.102999,OG0004108,M0
9..4,0.025,0.8477,0.0295,-5657.102999,OG0004108,M0
8..7,0.0312,1.056,0.0295,-5657.102999,OG0004108,M0
8..1,0.3797,40.6955,0.0093,-8568.901913,OG0004070,M0
8..9,0.0871,9.3364,0.0093,-8568.901913,OG0004070,M0
9..10,0.1145,12.2747,0.0093,-8568.901913,OG0004070,M0
10..11,0.1564,16.7659,0.0093,-8568.901913,OG0004070,M0
11..2,0.0993,10.6441,0.0093,-8568.901913,OG0004070,M0
11..3,0.042,4.5041,0.0093,-8568.901913,OG0004070,M0
10..4,0.2777,29.764,0.0093,-8568.901913,OG0004070,M0
9..12,0.128,13.719,0.0093,-8568.901913,OG0004070,M0
12..5,0.1649,17.6713,0.0093,-8568.901913,OG0004070,M0
12..6,0.2841,30.4559,0.0093,-8568.901913,OG0004070,M0
8..7,0.2834,30.3805,0.0093,-8568.901913,OG0004070,M0
8..1,0.0345,0.7265,0.0474,-6453.126373,OG0004073,M0
8..9,0.0278,0.5856,0.0474,-6453.126373,OG0004073,M0
9..10,0.0193,0.4073,0.0474,-6453.126373,OG0004073,M0
10..11,0.0206,0.4343,0.0474,-6453.126373,OG0004073,M0
11..2,0.038,0.8009,0.0474,-6453.126373,OG0004073,M0
11..3,0.0361,0.7619,0.0474,-6453.126373,OG0004073,M0
10..4,0.0478,1.0069,0.0474,-6453.126373,OG0004073,M0
9..12,0.0369,0.779,0.0474,-6453.126373,OG0004073,M0
12..5,0.0354,0.7458,0.0474,-6453.126373,OG0004073,M0
12..6,0.0728,1.5341,0.0474,-6453.126373,OG0004073,M0
8..7,0.07,1.4756,0.0474,-6453.126373,OG0004073,M0
8..1,0.0799,1.3781,0.058,-14925.033443,OG0004116,M0
8..9,0.0369,0.6365,0.058,-14925.033443,OG0004116,M0
9..10,0.0173,0.2988,0.058,-14925.033443,OG0004116,M0
10..11,0.0283,0.4874,0.058,-14925.033443,OG0004116,M0
11..2,0.0344,0.5925,0.058,-14925.033443,OG0004116,M0
11..3,0.0624,1.0755,0.058,-14925.033443,OG0004116,M0
10..12,0.0635,1.0945,0.058,-14925.033443,OG0004116,M0
12..5,0.0354,0.6098,0.058,-14925.033443,OG0004116,M0
12..6,0.0505,0.8702,0.058,-14925.033443,OG0004116,M0
9..4,0.0538,0.9277,0.058,-14925.033443,OG0004116,M0
8..7,0.069,1.1896,0.058,-14925.033443,OG0004116,M0
8..1,0.2071,67.5265,0.0031,-20078.081599,OG0004120,M0
8..9,0.0637,20.7886,0.0031,-20078.081599,OG0004120,M0
9..10,0.0857,27.9575,0.0031,-20078.081599,OG0004120,M0
10..2,0.148,48.2669,0.0031,-20078.081599,OG0004120,M0
10..3,0.1687,55.0161,0.0031,-20078.081599,OG0004120,M0
9..11,0.0569,18.5674,0.0031,-20078.081599,OG0004120,M0
11..4,0.2241,73.0947,0.0031,-20078.081599,OG0004120,M0
11..12,0.2005,65.4042,0.0031,-20078.081599,OG0004120,M0
12..5,0.2379,77.5851,0.0031,-20078.081599,OG0004120,M0
12..6,0.1809,59.0035,0.0031,-20078.081599,OG0004120,M0
8..7,0.2299,74.9606,0.0031,-20078.081599,OG0004120,M0
8..1,0.1463,3.3255,0.044,-8263.787557,OG0004074,M0
8..9,0.0563,1.28,0.044,-8263.787557,OG0004074,M0
9..10,0.011,0.2503,0.044,-8263.787557,OG0004074,M0
