branch,dN,dS,omega,lnL,SOG,Model
10..12,0.071,3.5769,0.0198,-7244.309274,OG0004006,M0
12..5,0.0511,2.5749,0.0198,-7244.309274,OG0004006,M0
12..6,0.0339,1.7069,0.0198,-7244.309274,OG0004006,M0
9..4,0.0527,2.6563,0.0198,-7244.309274,OG0004006,M0
8..7,0.0586,2.9532,0.0198,-7244.309274,OG0004006,M0
8..1,0.1072,2.2354,0.0479,-12487.338688,OG0004029,M0
8..9,0.0438,0.9129,0.0479,-12487.338688,OG0004029,M0
9..10,0.0327,0.683,0.0479,-12487.338688,OG0004029,M0
10..11,0.0426,0.8881,0.0479,-12487.338688,OG0004029,M0
11..2,0.0619,1.2912,0.0479,-12487.338688,OG0004029,M0
11..3,0.0964,2.0096,0.0479,-12487.338688,OG0004029,M0
10..12,0.1087,2.2666,0.0479,-12487.338688,OG0004029,M0
12..5,0.0859,1.7916,0.0479,-12487.338688,OG0004029,M0
12..6,0.0913,1.9046,0.0479,-12487.338688,OG0004029,M0
9..4,0.0733,1.5278,0.0479,-12487.338688,OG0004029,M0
8..7,0.0964,2.0113,0.0479,-12487.338688,OG0004029,M0
8..1,0.0898,1.1145,0.0806,-6614.311923,OG0004032,M0
8..9,0.0407,0.5054,0.0806,-6614.311923,OG0004032,M0
9..10,0.0302,0.3744,0.0806,-6614.311923,OG0004032,M0
10..11,0.0399,0.4952,0.0806,-6614.311923,OG0004032,M0
11..2,0.0609,0.756,0.0806,-6614.311923,OG0004032,M0
11..3,0.0351,0.435,0.0806,-6614.311923,OG0004032,M0
10..4,0.072,0.894,0.0806,-6614.311923,OG0004032,M0
9..12,0.0377,0.4683,0.0806,-6614.311923,OG0004032,M0
12..5,0.0339,0.4209,0.0806,-6614.311923,OG0004032,M0
12..6,0.0454,0.5629,0.0806,-6614.311923,OG0004032,M0
8..7,0.0858,1.0651,0.0806,-6614.311923,OG0004032,M0
8..1,0.1719,4.2768,0.0402,-4977.672346,OG0003972,M0
8..9,0.0802,1.9944,0.0402,-4977.672346,OG0003972,M0
9..10,0.0342,0.8505,0.0402,-4977.672346,OG0003972,M0
10..11,0.098,2.4382,0.0402,-4977.672346,OG0003972,M0
11..2,0.0654,1.6264,0.0402,-4977.672346,OG0003972,M0
11..3,0.118,2.9357,0.0402,-4977.672346,OG0003972,M0
10..4,0.1135,2.8244,0.0402,-4977.672346,OG0003972,M0
9..12,0.0687,1.7084,0.0402,-4977.672346,OG0003972,M0
12..5,0.0593,1.4765,0.0402,-4977.672346,OG0003972,M0
12..6,0.1035,2.5749,0.0402,-4977.672346,OG0003972,M0
8..7,0.0895,2.2255,0.0402,-4977.672346,OG0003972,M0
8..1,0.2301,1.6383,0.1404,-16712.93064,OG0004002,M0
8..9,0.1457,1.0376,0.1404,-16712.93064,OG0004002,M0
9..10,0.1058,0.7533,0.1404,-16712.93064,OG0004002,M0
10..11,0.095,0.6762,0.1404,-16712.93064,OG0004002,M0
11..2,0.1848,1.3163,0.1404,-16712.93064,OG0004002,M0
11..3,0.2776,1.9772,0.1404,-16712.93064,OG0004002,M0
10..4,0.4598,3.2743,0.1404,-16712.93064,OG0004002,M0
9..12,0.1789,1.2737,0.1404,-16712.93064,OG0004002,M0
12..5,0.2802,1.9953,0.1404,-16712.93064,OG0004002,M0
12..6,0.3163,2.2527,0.1404,-16712.93064,OG0004002,M0
8..7,0.3474,2.4741,0.1404,-16712.93064,OG0004002,M0
8..1,0.0994,1.5863,0.0627,-9389.586049,OG0004026,M0
8..9,0.019,0.3037,0.0627,-9389.586049,OG0004026,M0
9..10,0.0445,0.7103,0.0627,-9389.586049,OG0004026,M0
10..11,0.0489,0.7797,0.0627,-9389.586049,OG0004026,M0
11..2,0.0401,0.6402,0.0627,-9389.586049,OG0004026,M0
11..3,0.0706,1.1265,0.0627,-9389.586049,OG0004026,M0
10..12,0.077,1.2292,0.0627,-9389.586049,OG0004026,M0
12..5,0.0727,1.1604,0.0627,-9389.586049,OG0004026,M0
12..6,0.0308,0.4923,0.0627,-9389.586049,OG0004026,M0
9..4,0.099,1.5805,0.0627,-9389.586049,OG0004026,M0
8..7,0.1249,1.9933,0.0627,-9389.586049,OG0004026,M0
8..1,0.17,35.6573,0.0048,-4195.888572,OG0004027,M0
8..9,0.0551,11.552,0.0048,-4195.888572,OG0004027,M0
9..10,0.0937,19.6676,0.0048,-4195.888572,OG0004027,M0
10..2,0.1257,26.3684,0.0048,-4195.888572,OG0004027,M0
10..3,0.1526,32.0138,0.0048,-4195.888572,OG0004027,M0
9..4,0.223,46.7772,0.0048,-4195.888572,OG0004027,M0
8..11,0.0197,4.1287,0.0048,-4195.888572,OG0004027,M0
11..12,0.1094,22.9575,0.0048,-4195.888572,OG0004027,M0
12..5,0.0944,19.8055,0.0048,-4195.888572,OG0004027,M0
12..6,0.0788,16.5386,0.0048,-4195.888572,OG0004027,M0
11..7,0.2095,43.9494,0.0048,-4195.888572,OG0004027,M0
8..1,0.0843,2.3776,0.0354,-6090.658821,OG0004030,M0
8..9,0.0178,0.5009,0.0354,-6090.658821,OG0004030,M0
9..10,0.0337,0.9496,0.0354,-6090.658821,OG0004030,M0
10..11,0.0579,1.6341,0.0354,-6090.658821,OG0004030,M0
11..2,0.0448,1.2625,0.0354,-6090.658821,OG0004030,M0
11..3,0.0332,0.9363,0.0354,-6090.658821,OG0004030,M0
10..4,0.1203,3.3937,0.0354,-6090.658821,OG0004030,M0
9..7,0.1028,2.9006,0.0354,-6090.658821,OG0004030,M0
8..12,0.0614,1.7332,0.0354,-6090.658821,OG0004030,M0
12..5,0.0515,1.4538,0.0354,-6090.658821,OG0004030,M0
12..6,0.0476,1.3417,0.0354,-6090.658821,OG0004030,M0
8..1,0.5593,13.3932,0.0418,-3669.273602,OG0004020,M0
8..9,0.1472,3.5243,0.0418,-3669.273602,OG0004020,M0
9..10,0.0968,2.3189,0.0418,-3669.273602,OG0004020,M0
10..2,0.1939,4.6422,0.0418,-3669.273602,OG0004020,M0
10..3,0.1939,4.642,0.0418,-3669.273602,OG0004020,M0
9..11,0.0474,1.1355,0.0418,-3669.273602,OG0004020,M0
11..4,0.2063,4.9396,0.0418,-3669.273602,OG0004020,M0
11..12,0.1323,3.1678,0.0418,-3669.273602,OG0004020,M0
12..5,0.1461,3.4984,0.0418,-3669.273602,OG0004020,M0
12..6,0.2643,6.3297,0.0418,-3669.273602,OG0004020,M0
8..7,0.4353,10.4235,0.0418,-3669.273602,OG0004020,M0
8..1,0.1239,1.767,0.0701,-18616.267906,OG0004035,M0
8..9,0.0297,0.4231,0.0701,-18616.267906,OG0004035,M0
9..10,0.0296,0.4215,0.0701,-18616.267906,OG0004035,M0
10..11,0.0649,0.9258,0.0701,-18616.267906,OG0004035,M0
11..2,0.0752,1.0717,0.0701,-18616.267906,OG0004035,M0
11..3,0.0927,1.3217,0.0701,-18616.267906,OG0004035,M0
10..12,0.0694,0.99,0.0701,-18616.267906,OG0004035,M0
12..5,0.104,1.4832,0.0701,-18616.267906,OG0004035,M0
12..6,0.0718,1.0236,0.0701,-18616.267906,OG0004035,M0
9..4,0.105,1.4975,0.0701,-18616.267906,OG0004035,M0
8..7,0.1148,1.6368,0.0701,-18616.267906,OG0004035,M0
8..1,0.2155,5.7648,0.0374,-4257.125947,OG0004037,M0
8..9,0.066,1.7652,0.0374,-4257.125947,OG0004037,M0
9..10,0.0769,2.0564,0.0374,-4257.125947,OG0004037,M0
10..2,0.1115,2.9831,0.0374,-4257.125947,OG0004037,M0
10..3,0.0975,2.6097,0.0374,-4257.125947,OG0004037,M0
9..11,0.1771,4.7394,0.0374,-4257.125947,OG0004037,M0
11..5,0.0917,2.4544,0.0374,-4257.125947,OG0004037,M0
11..6,0.1279,3.423,0.0374,-4257.125947,OG0004037,M0
8..12,0.0767,2.0511,0.0374,-4257.125947,OG0004037,M0
12..4,0.1584,4.2384,0.0374,-4257.125947,OG0004037,M0
12..7,0.1751,4.6863,0.0374,-4257.125947,OG0004037,M0
8..1,0.1082,2.3421,0.0462,-8904.96604,OG0004045,M0
8..9,0.0462,0.9992,0.0462,-8904.96604,OG0004045,M0
9..10,0.0286,0.6185,0.0462,-8904.96604,OG0004045,M0
10..11,0.1012,2.1904,0.0462,-8904.96604,OG0004045,M0
11..2,0.0666,1.4412,0.0462,-8904.96604,OG0004045,M0
11..3,0.0634,1.3731,0.0462,-8904.96604,OG0004045,M0
10..4,0.0857,1.8545,0.0462,-8904.96604,OG0004045,M0
9..12,0.0861,1.864,0.0462,-8904.96604,OG0004045,M0
12..5,0.0567,1.2275,0.0462,-8904.96604,OG0004045,M0
12..6,0.0685,1.4816,0.0462,-8904.96604,OG0004045,M0
8..7,0.0716,1.5491,0.0462,-8904.96604,OG0004045,M0
8..1,0.1389,46.4071,0.003,-4662.486349,OG0004043,M0
8..9,0.0407,13.6055,0.003,-4662.486349,OG0004043,M0
9..10,0.0268,8.9402,0.003,-4662.486349,OG0004043,M0
10..11,0.0977,32.6434,0.003,-4662.486349,OG0004043,M0
11..2,0.0769,25.6809,0.003,-4662.486349,OG0004043,M0
11..3,0.1262,42.1777,0.003,-4662.486349,OG0004043,M0
10..12,0.1352,45.1834,0.003,-4662.486349,OG0004043,M0
12..5,0.1592,53.1949,0.003,-4662.486349,OG0004043,M0
12..6,0.1588,53.0443,0.003,-4662.486349,OG0004043,M0
9..4,0.1113,37.1886,0.003,-4662.486349,OG0004043,M0
8..7,0.2268,75.768,0.003,-4662.486349,OG0004043,M0
8..1,0.1786,2.2958,0.0778,-9452.066753,OG0004007,M0
8..9,0.0644,0.8284,0.0778,-9452.066753,OG0004007,M0
9..10,0.0359,0.4619,0.0778,-9452.066753,OG0004007,M0
10..11,0.1462,1.8794,0.0778,-9452.066753,OG0004007,M0
11..2,0.0864,1.1109,0.0778,-9452.066753,OG0004007,M0
11..3,0.1452,1.8662,0.0778,-9452.066753,OG0004007,M0
10..4,0.2111,2.7132,0.0778,-9452.066753,OG0004007,M0
9..12,0.2464,3.1678,0.0778,-9452.066753,OG0004007,M0
12..5,0.0805,1.0343,0.0778,-9452.066753,OG0004007,M0
12..6,0.0901,1.1585,0.0778,-9452.066753,OG0004007,M0
8..7,0.1243,1.5981,0.0778,-9452.066753,OG0004007,M0
8..1,0.1294,1.7983,0.0719,-8688.207611,OG0004056,M0
8..9,0.0312,0.4332,0.0719,-8688.207611,OG0004056,M0
9..10,0.0276,0.3838,0.0719,-8688.207611,OG0004056,M0
10..11,0.0507,0.7049,0.0719,-8688.207611,OG0004056,M0
11..2,0.067,0.9314,0.0719,-8688.207611,OG0004056,M0
11..3,0.0888,1.2343,0.0719,-8688.207611,OG0004056,M0
10..12,0.0623,0.8665,0.0719,-8688.207611,OG0004056,M0
12..5,0.0727,1.0108,0.0719,-8688.207611,OG0004056,M0
12..6,0.0761,1.0585,0.0719,-8688.207611,OG0004056,M0
9..4,0.0808,1.1228,0.0719,-8688.207611,OG0004056,M0
8..7,0.137,1.9044,0.0719,-8688.207611,OG0004056,M0
8..1,0.2929,40.9147,0.0072,-5761.002587,OG0004050,M0
8..9,0.1493,20.8599,0.0072,-5761.002587,OG0004050,M0
9..10,0.0617,8.617,0.0072,-5761.002587,OG0004050,M0
10..11,0.0741,10.352,0.0072,-5761.002587,OG0004050,M0
11..2,0.2185,30.5204,0.0072,-5761.002587,OG0004050,M0
11..3,0.1557,21.7512,0.0072,-5761.002587,OG0004050,M0
10..12,0.2674,37.3632,0.0072,-5761.002587,OG0004050,M0
12..5,0.1661,23.2089,0.0072,-5761.002587,OG0004050,M0
12..6,0.1669,23.3105,0.0072,-5761.002587,OG0004050,M0
9..4,0.256,35.7714,0.0072,-5761.002587,OG0004050,M0
8..7,0.241,33.6749,0.0072,-5761.002587,OG0004050,M0
8..1,0.2382,23.9157,0.01,-13116.608194,OG0004085,M0
8..9,0.04,4.0211,0.01,-13116.608194,OG0004085,M0
9..10,0.1516,15.2225,0.01,-13116.608194,OG0004085,M0
10..11,0.3246,32.6016,0.01,-13116.608194,OG0004085,M0
11..2,0.6649,66.7721,0.01,-13116.608194,OG0004085,M0
11..3,0.6649,66.7721,0.01,-13116.608194,OG0004085,M0
10..12,0.4119,41.3682,0.01,-13116.608194,OG0004085,M0
12..5,0.2413,24.233,0.01,-13116.608194,OG0004085,M0
12..6,0.3423,34.3769,0.01,-13116.608194,OG0004085,M0
9..4,0.2945,29.5781,0.01,-13116.608194,OG0004085,M0
8..7,0.3665,36.8044,0.01,-13116.608194,OG0004085,M0
8..1,0.0928,1.456,0.0638,-4186.801746,OG0004082,M0
8..9,0.0861,1.3513,0.0638,-4186.801746,OG0004082,M0
9..10,0.0297,0.4662,0.0638,-4186.801746,OG0004082,M0
10..11,0.0497,0.7797,0.0638,-4186.801746,OG0004082,M0
11..2,0.0688,1.0784,0.0638,-4186.801746,OG0004082,M0
11..3,0.0625,0.9805,0.0638,-4186.801746,OG0004082,M0
10..12,0.0528,0.8284,0.0638,-4186.801746,OG0004082,M0
12..5,0.0777,1.2182,0.0638,-4186.801746,OG0004082,M0
12..6,0.0846,1.3276,0.0638,-4186.801746,OG0004082,M0
9..4,0.0951,1.4909,0.0638,-4186.801746,OG0004082,M0
8..7,0.07,1.0979,0.0638,-4186.801746,OG0004082,M0
8..1,0.0583,1.4884,0.0392,-3634.652596,OG0004046,M0
8..9,0.0225,0.5753,0.0392,-3634.652596,OG0004046,M0
9..10,0.0578,1.4744,0.0392,-3634.652596,OG0004046,M0
10..2,0.0271,0.6912,0.0392,-3634.652596,OG0004046,M0
10..3,0.0387,0.9879,0.0392,-3634.652596,OG0004046,M0
9..11,0.0159,0.4051,0.0392,-3634.652596,OG0004046,M0
11..4,0.0506,1.2901,0.0392,-3634.652596,OG0004046,M0
11..12,0.0297,0.7575,0.0392,-3634.652596,OG0004046,M0
12..5,0.0444,1.1342,0.0392,-3634.652596,OG0004046,M0
12..6,0.0304,0.7757,0.0392,-3634.652596,OG0004046,M0
8..7,0.0272,0.6928,0.0392,-3634.652596,OG0004046,M0
8..1,0.0208,1.9758,0.0105,-1740.747681,OG0004083,M0
8..9,0.0048,0.4524,0.0105,-1740.747681,OG0004083,M0
9..10,0.006,0.5713,0.0105,-1740.747681,OG0004083,M0
10..11,0.0285,2.7036,0.0105,-1740.747681,OG0004083,M0
11..2,0.0043,0.405,0.0105,-1740.747681,OG0004083,M0
11..3,0.0228,2.1657,0.0105,-1740.747681,OG0004083,M0
10..4,0.0235,2.2311,0.0105,-1740.747681,OG0004083,M0
9..7,0.0154,1.4636,0.0105,-1740.747681,OG0004083,M0
8..12,0.0162,1.5339,0.0105,-1740.747681,OG0004083,M0
12..5,0.0221,2.0994,0.0105,-1740.747681,OG0004083,M0
12..6,0.0062,0.5925,0.0105,-1740.747681,OG0004083,M0
8..1,0.0664,25.0486,0.0027,-6033.196031,OG0004084,M0
8..9,0.0367,13.8548,0.0027,-6033.196031,OG0004084,M0
9..10,0.0119,4.506,0.0027,-6033.196031,OG0004084,M0
10..11,0.0552,20.8191,0.0027,-6033.196031,OG0004084,M0
11..2,0.0598,22.5681,0.0027,-6033.196031,OG0004084,M0
11..3,0.0759,28.6441,0.0027,-6033.196031,OG0004084,M0
10..12,0.1272,47.9831,0.0027,-6033.196031,OG0004084,M0
12..5,0.0771,29.0951,0.0027,-6033.196031,OG0004084,M0
12..6,0.0604,22.7993,0.0027,-6033.196031,OG0004084,M0
9..4,0.0429,16.1689,0.0027,-6033.196031,OG0004084,M0
8..7,0.0485,18.2811,0.0027,-6033.196031,OG0004084,M0
8..1,0.2177,65.5922,0.0033,-24937.318409,OG0003997,M0
8..9,0.0626,18.8737,0.0033,-24937.318409,OG0003997,M0
9..10,0.0681,20.5255,0.0033,-24937.318409,OG0003997,M0
10..11,0.0987,29.7401,0.0033,-24937.318409,OG0003997,M0
11..2,0.1199,36.1385,0.0033,-24937.318409,OG0003997,M0
11..3,0.1577,47.5136,0.0033,-24937.318409,OG0003997,M0
10..12,0.2073,62.4811,0.0033,-24937.318409,OG0003997,M0
12..5,0.2281,68.7425,0.0033,-24937.318409,OG0003997,M0
12..6,0.1799,54.2064,0.0033,-24937.318409,OG0003997,M0
9..4,0.1444,43.51,0.0033,-24937.318409,OG0003997,M0
8..7,0.1372,41.3405,0.0033,-24937.318409,OG0003997,M0
8..1,0.2633,3.3323,0.079,-9885.619528,OG0004038,M0
8..9,0.0248,0.3138,0.079,-9885.619528,OG0004038,M0
9..10,0.0524,0.6627,0.079,-9885.619528,OG0004038,M0
10..11,0.0647,0.8184,0.079,-9885.619528,OG0004038,M0
11..2,0.1208,1.528,0.079,-9885.619528,OG0004038,M0
11..3,0.2184,2.7634,0.079,-9885.619528,OG0004038,M0
10..4,0.1077,1.3629,0.079,-9885.619528,OG0004038,M0
9..7,0.233,2.9483,0.079,-9885.619528,OG0004038,M0
8..12,0.1328,1.681,0.079,-9885.619528,OG0004038,M0
12..5,0.1465,1.8532,0.079,-9885.619528,OG0004038,M0
12..6,0.1688,2.1356,0.079,-9885.619528,OG0004038,M0
8..1,0.2203,41.3698,0.0053,-11986.530914,OG0004041,M0
8..9,0.0818,15.3622,0.0053,-11986.530914,OG0004041,M0
9..10,0.0252,4.7273,0.0053,-11986.530914,OG0004041,M0
10..11,0.177,33.2257,0.0053,-11986.530914,OG0004041,M0
11..2,0.3025,56.8027,0.0053,-11986.530914,OG0004041,M0
11..3,0.4367,81.9878,0.0053,-11986.530914,OG0004041,M0
10..12,0.188,35.2978,0.0053,-11986.530914,OG0004041,M0
12..5,0.1172,22.0138,0.0053,-11986.530914,OG0004041,M0
12..6,0.1055,19.8072,0.0053,-11986.530914,OG0004041,M0
9..4,0.2285,42.8974,0.0053,-11986.530914,OG0004041,M0
8..7,0.159,29.8544,0.0053,-11986.530914,OG0004041,M0
8..1,0.4192,3.5626,0.1177,-8647.891662,OG0004053,M0
8..9,0.0867,0.7367,0.1177,-8647.891662,OG0004053,M0
9..10,0.1651,1.4029,0.1177,-8647.891662,OG0004053,M0
10..2,0.2063,1.7532,0.1177,-8647.891662,OG0004053,M0
10..3,0.3142,2.6702,0.1177,-8647.891662,OG0004053,M0
9..5,0.7796,6.6247,0.1177,-8647.891662,OG0004053,M0
8..11,0.1466,1.2455,0.1177,-8647.891662,OG0004053,M0
11..12,0.0877,0.7449,0.1177,-8647.891662,OG0004053,M0
12..4,0.3396,2.8861,0.1177,-8647.891662,OG0004053,M0
12..7,0.5942,5.0493,0.1177,-8647.891662,OG0004053,M0
11..6,0.7877,6.6938,0.1177,-8647.891662,OG0004053,M0
8..1,0.109,9.1558,0.0119,-4015.119099,OG0004040,M0
8..9,0.051,4.2861,0.0119,-4015.119099,OG0004040,M0
9..10,0.0234,1.9659,0.0119,-4015.119099,OG0004040,M0
10..11,0.0953,8.0025,0.0119,-4015.119099,OG0004040,M0
11..2,0.06,5.0406,0.0119,-4015.119099,OG0004040,M0
11..3,0.0478,4.0114,0.0119,-4015.119099,OG0004040,M0
10..4,0.1133,9.5124,0.0119,-4015.119099,OG0004040,M0
9..12,0.1042,8.7538,0.0119,-4015.119099,OG0004040,M0
12..5,0.0655,5.4984,0.0119,-4015.119099,OG0004040,M0
12..6,0.0912,7.6618,0.0119,-4015.119099,OG0004040,M0
8..7,0.1011,8.486,0.0119,-4015.119099,OG0004040,M0
8..1,0.1788,2.6135,0.0684,-6455.697035,OG0004055,M0
8..9,0.0525,0.7677,0.0684,-6455.697035,OG0004055,M0
9..10,0.0444,0.6497,0.0684,-6455.697035,OG0004055,M0
10..11,0.1102,1.6116,0.0684,-6455.697035,OG0004055,M0
11..2,0.1096,1.6023,0.0684,-6455.697035,OG0004055,M0
11..3,0.1943,2.8407,0.0684,-6455.697035,OG0004055,M0
10..12,0.1562,2.2834,0.0684,-6455.697035,OG0004055,M0
12..5,0.0576,0.8415,0.0684,-6455.697035,OG0004055,M0
12..6,0.1312,1.9185,0.0684,-6455.697035,OG0004055,M0
9..7,0.1815,2.6539,0.0684,-6455.697035,OG0004055,M0
8..4,0.1768,2.5844,0.0684,-6455.697035,OG0004055,M0
8..1,0.2435,5.1324,0.0474,-15226.935385,OG0004054,M0
8..9,0.0321,0.6768,0.0474,-15226.935385,OG0004054,M0
9..10,0.0438,0.9227,0.0474,-15226.935385,OG0004054,M0
10..11,0.0759,1.5991,0.0474,-15226.935385,OG0004054,M0
11..2,0.04,0.8429,0.0474,-15226.935385,OG0004054,M0
11..3,0.0688,1.4491,0.0474,-15226.935385,OG0004054,M0
10..12,0.0778,1.6405,0.0474,-15226.935385,OG0004054,M0
12..5,0.0511,1.0771,0.0474,-15226.935385,OG0004054,M0
12..6,0.0925,1.9497,0.0474,-15226.935385,OG0004054,M0
9..4,0.0653,1.3754,0.0474,-15226.935385,OG0004054,M0
8..7,0.1267,2.671,0.0474,-15226.935385,OG0004054,M0
8..1,0.1121,1.4335,0.0782,-6725.715763,OG0004052,M0
8..9,0.0779,0.9957,0.0782,-6725.715763,OG0004052,M0
9..10,0.0489,0.6257,0.0782,-6725.715763,OG0004052,M0
10..11,0.0903,1.1554,0.0782,-6725.715763,OG0004052,M0
11..2,0.0739,0.9445,0.0782,-6725.715763,OG0004052,M0
11..3,0.0656,0.8389,0.0782,-6725.715763,OG0004052,M0
10..12,0.0808,1.0339,0.0782,-6725.715763,OG0004052,M0
12..5,0.1191,1.5227,0.0782,-6725.715763,OG0004052,M0
12..6,0.1334,1.7057,0.0782,-6725.715763,OG0004052,M0
9..4,0.1227,1.5694,0.0782,-6725.715763,OG0004052,M0
8..7,0.1789,2.2883,0.0782,-6725.715763,OG0004052,M0
8..1,0.1997,5.4238,0.0368,-17476.436749,OG0004060,M0
8..9,0.0612,1.6634,0.0368,-17476.436749,OG0004060,M0
9..10,0.0482,1.31,0.0368,-17476.436749,OG0004060,M0
10..11,0.0802,2.1788,0.0368,-17476.436749,OG0004060,M0
11..2,0.0418,1.1341,0.0368,-17476.436749,OG0004060,M0
11..3,0.0832,2.2584,0.0368,-17476.436749,OG0004060,M0
10..12,0.1071,2.908,0.0368,-17476.436749,OG0004060,M0
12..5,0.1179,3.201,0.0368,-17476.436749,OG0004060,M0
12..6,0.1112,3.0203,0.0368,-17476.436749,OG0004060,M0
9..4,0.1128,3.0628,0.0368,-17476.436749,OG0004060,M0
8..7,0.1295,3.5184,0.0368,-17476.436749,OG0004060,M0
8..1,0.1174,2.8159,0.0417,-6035.827545,OG0004048,M0
8..9,0.0569,1.3648,0.0417,-6035.827545,OG0004048,M0
9..10,0.0251,0.601,0.0417,-6035.827545,OG0004048,M0
10..11,0.0416,0.9988,0.0417,-6035.827545,OG0004048,M0
11..2,0.0423,1.0137,0.0417,-6035.827545,OG0004048,M0
11..3,0.0604,1.4492,0.0417,-6035.827545,OG0004048,M0
10..12,0.0493,1.1827,0.0417,-6035.827545,OG0004048,M0
12..5,0.0719,1.7238,0.0417,-6035.827545,OG0004048,M0
12..6,0.0867,2.0795,0.0417,-6035.827545,OG0004048,M0
9..4,0.1017,2.4381,0.0417,-6035.827545,OG0004048,M0
8..7,0.0986,2.3654,0.0417,-6035.827545,OG0004048,M0
8..1,0.1196,1.5516,0.0771,-7819.172302,OG0004047,M0
8..9,0.0449,0.5822,0.0771,-7819.172302,OG0004047,M0
9..2,0.0613,0.7955,0.0771,-7819.172302,OG0004047,M0
9..3,0.0647,0.8399,0.0771,-7819.172302,OG0004047,M0
8..10,0.0178,0.231,0.0771,-7819.172302,OG0004047,M0
10..11,0.0214,0.2776,0.0771,-7819.172302,OG0004047,M0
11..4,0.066,0.8567,0.0771,-7819.172302,OG0004047,M0
11..7,0.1347,1.748,0.0771,-7819.172302,OG0004047,M0
10..12,0.0859,1.1153,0.0771,-7819.172302,OG0004047,M0
12..5,0.0978,1.2691,0.0771,-7819.172302,OG0004047,M0
12..6,0.098,1.2712,0.0771,-7819.172302,OG0004047,M0
8..1,0.0221,0.6263,0.0353,-2489.898067,OG0004049,M0
8..9,0.0126,0.3587,0.0353,-2489.898067,OG0004049,M0
9..10,0.0214,0.6062,0.0353,-2489.898067,OG0004049,M0
10..2,0.0155,0.4392,0.0353,-2489.898067,OG0004049,M0
10..3,0.0282,0.7986,0.0353,-2489.898067,OG0004049,M0
9..4,0.0265,0.7523,0.0353,-2489.898067,OG0004049,M0
8..11,0.0139,0.3936,0.0353,-2489.898067,OG0004049,M0
11..12,0.0181,0.5143,0.0353,-2489.898067,OG0004049,M0
12..5,0.022,0.6228,0.0353,-2489.898067,OG0004049,M0
12..6,0.0253,0.7183,0.0353,-2489.898067,OG0004049,M0
11..7,0.0367,1.0409,0.0353,-2489.898067,OG0004049,M0
8..1,0.0796,0.8563,0.093,-12027.291344,OG0004088,M0
8..9,0.0265,0.2848,0.093,-12027.291344,OG0004088,M0
9..10,0.0287,0.3092,0.093,-12027.291344,OG0004088,M0
10..11,0.0698,0.7503,0.093,-12027.291344,OG0004088,M0
11..2,0.039,0.4198,0.093,-12027.291344,OG0004088,M0
11..3,0.0545,0.5864,0.093,-12027.291344,OG0004088,M0
10..12,0.0561,0.6039,0.093,-12027.291344,OG0004088,M0
12..5,0.0866,0.9315,0.093,-12027.291344,OG0004088,M0
12..6,0.068,0.7314,0.093,-12027.291344,OG0004088,M0
9..4,0.1062,1.1418,0.093,-12027.291344,OG0004088,M0
8..7,0.1206,1.2967,0.093,-12027.291344,OG0004088,M0
8..1,0.1906,66.2263,0.0029,-7996.813495,OG0004075,M0
8..9,0.0423,14.7016,0.0029,-7996.813495,OG0004075,M0
9..10,0.103,35.8032,0.0029,-7996.813495,OG0004075,M0
10..2,0.0821,28.5242,0.0029,-7996.813495,OG0004075,M0
10..3,0.0787,27.3546,0.0029,-7996.813495,OG0004075,M0
9..11,0.0325,11.303,0.0029,-7996.813495,OG0004075,M0
11..4,0.1201,41.7284,0.0029,-7996.813495,OG0004075,M0
11..7,0.1421,49.3864,0.0029,-7996.813495,OG0004075,M0
8..12,0.0975,33.8876,0.0029,-7996.813495,OG0004075,M0
12..5,0.1146,39.8158,0.0029,-7996.813495,OG0004075,M0
12..6,0.1036,35.9788,0.0029,-7996.813495,OG0004075,M0
8..1,0.0744,1.132,0.0657,-7190.726351,OG0004076,M0
8..9,0.0467,0.7105,0.0657,-7190.726351,OG0004076,M0
9..10,0.0215,0.3279,0.0657,-7190.726351,OG0004076,M0
10..11,0.0669,1.0181,0.0657,-7190.726351,OG0004076,M0
11..2,0.0428,0.6516,0.0657,-7190.726351,OG0004076,M0
11..3,0.0527,0.8021,0.0657,-7190.726351,OG0004076,M0
10..12,0.098,1.4916,0.0657,-7190.726351,OG0004076,M0
12..5,0.0728,1.1081,0.0657,-7190.726351,OG0004076,M0
12..6,0.0604,0.9195,0.0657,-7190.726351,OG0004076,M0
9..4,0.0723,1.1003,0.0657,-7190.726351,OG0004076,M0
8..7,0.1137,1.7301,0.0657,-7190.726351,OG0004076,M0
8..1,0.1542,3.7291,0.0414,-13005.902986,OG0004081,M0
8..9,0.0282,0.6828,0.0414,-13005.902986,OG0004081,M0
9..10,0.0391,0.9452,0.0414,-13005.902986,OG0004081,M0
10..11,0.0725,1.753,0.0414,-13005.902986,OG0004081,M0
11..2,0.1281,3.0977,0.0414,-13005.902986,OG0004081,M0
11..3,0.1593,3.8506,0.0414,-13005.902986,OG0004081,M0
10..12,0.1218,2.9453,0.0414,-13005.902986,OG0004081,M0
12..5,0.1687,4.0778,0.0414,-13005.902986,OG0004081,M0
12..6,0.172,4.1583,0.0414,-13005.902986,OG0004081,M0
9..4,0.161,3.8932,0.0414,-13005.902986,OG0004081,M0
8..7,0.1469,3.5518,0.0414,-13005.902986,OG0004081,M0
8..1,0.4871,66.1877,0.0074,-6193.442769,OG0004063,M0
