branch,dN,dS,omega,lnL,SOG,Model
9..10,0.0604,0.0005,116.3314,-12670.723236,OG0003753,M4
10..11,0.1286,0.0026,49.7953,-12670.723236,OG0003753,M4
11..2,0.0514,1.7776,0.0289,-12670.723236,OG0003753,M4
11..3,0.0801,1.6726,0.0479,-12670.723236,OG0003753,M4
10..12,0.1298,0.0001,999.0,-12670.723236,OG0003753,M4
12..5,0.1132,2.2461,0.0504,-12670.723236,OG0003753,M4
12..6,0.1089,2.21,0.0493,-12670.723236,OG0003753,M4
9..4,0.1123,2.343,0.0479,-12670.723236,OG0003753,M4
8..7,0.2953,64.7674,0.0046,-12670.723236,OG0003753,M4
8..1,0.1204,68.2339,0.0018,-3806.7336,OG0003756,M4
8..9,0.0255,0.0046,5.5323,-3806.7336,OG0003756,M4
9..10,0.0237,0.008,2.9703,-3806.7336,OG0003756,M4
10..11,0.0415,68.4797,0.0006,-3806.7336,OG0003756,M4
11..2,0.0311,0.5738,0.0542,-3806.7336,OG0003756,M4
11..3,0.0919,2.1933,0.0419,-3806.7336,OG0003756,M4
10..12,0.0976,68.3051,0.0014,-3806.7336,OG0003756,M4
12..5,0.0928,68.3198,0.0014,-3806.7336,OG0003756,M4
12..6,0.0598,68.4227,0.0009,-3806.7336,OG0003756,M4
9..4,0.0725,68.3833,0.0011,-3806.7336,OG0003756,M4
8..7,0.0623,1.3724,0.0454,-3806.7336,OG0003756,M4
8..1,0.2655,4.721,0.0562,-11810.867629,OG0003757,M4
8..9,0.0576,0.0001,999.0,-11810.867629,OG0003757,M4
9..10,0.0423,0.0,999.0,-11810.867629,OG0003757,M4
10..11,0.1708,0.0002,999.0,-11810.867629,OG0003757,M4
11..2,0.1595,2.8285,0.0564,-11810.867629,OG0003757,M4
11..3,0.1388,2.1496,0.0646,-11810.867629,OG0003757,M4
10..4,0.2309,66.9757,0.0034,-11810.867629,OG0003757,M4
9..12,0.1984,0.0003,765.364,-11810.867629,OG0003757,M4
12..5,0.2477,66.9244,0.0037,-11810.867629,OG0003757,M4
12..6,0.204,67.0583,0.003,-11810.867629,OG0003757,M4
8..7,0.3142,2.8945,0.1085,-11810.867629,OG0003757,M4
8..1,0.0745,3.7233,0.02,-8732.359013,OG0003771,M4
8..9,0.0262,0.4085,0.064,-8732.359013,OG0003771,M4
9..10,0.0392,0.0,999.0,-8732.359013,OG0003771,M4
10..11,0.0534,0.0001,999.0,-8732.359013,OG0003771,M4
11..2,0.0577,4.3281,0.0133,-8732.359013,OG0003771,M4
11..3,0.0716,4.1465,0.0173,-8732.359013,OG0003771,M4
10..4,0.1612,75.265,0.0021,-8732.359013,OG0003771,M4
9..7,0.1269,2.8709,0.0442,-8732.359013,OG0003771,M4
8..12,0.106,0.0001,999.0,-8732.359013,OG0003771,M4
12..5,0.049,2.6847,0.0183,-8732.359013,OG0003771,M4
12..6,0.0409,2.1125,0.0194,-8732.359013,OG0003771,M4
8..1,0.2732,4.4201,0.0618,-5342.719962,OG0003781,M4
8..9,0.0573,0.0001,508.4343,-5342.719962,OG0003781,M4
9..10,0.1213,68.1872,0.0018,-5342.719962,OG0003781,M4
10..2,0.1451,5.939,0.0244,-5342.719962,OG0003781,M4
10..3,0.1428,2.3473,0.0608,-5342.719962,OG0003781,M4
9..4,0.1425,68.1212,0.0021,-5342.719962,OG0003781,M4
8..11,0.045,0.0002,261.0341,-5342.719962,OG0003781,M4
11..12,0.1618,68.0611,0.0024,-5342.719962,OG0003781,M4
12..5,0.2022,3.4984,0.0578,-5342.719962,OG0003781,M4
12..6,0.1854,67.9875,0.0027,-5342.719962,OG0003781,M4
11..7,0.2541,3.6094,0.0704,-5342.719962,OG0003781,M4
8..1,0.2411,79.5941,0.003,-6107.431203,OG0003769,M4
8..9,0.0405,0.0029,13.9535,-6107.431203,OG0003769,M4
9..10,0.0174,0.0028,6.1827,-6107.431203,OG0003769,M4
10..11,0.0752,0.0019,38.7363,-6107.431203,OG0003769,M4
11..2,0.0811,80.2072,0.001,-6107.431203,OG0003769,M4
11..3,0.1078,2.1108,0.0511,-6107.431203,OG0003769,M4
10..4,0.0999,2.4599,0.0406,-6107.431203,OG0003769,M4
9..12,0.1044,0.0031,33.3708,-6107.431203,OG0003769,M4
12..5,0.1206,2.5074,0.0481,-6107.431203,OG0003769,M4
12..6,0.1038,4.0955,0.0253,-6107.431203,OG0003769,M4
8..7,0.1004,80.1334,0.0013,-6107.431203,OG0003769,M4
8..1,0.1978,79.8302,0.0025,-14961.085277,OG0003777,M4
8..9,0.0768,0.0004,191.5034,-14961.085277,OG0003777,M4
9..10,0.0438,0.0003,129.8588,-14961.085277,OG0003777,M4
10..11,0.0798,0.0022,35.8341,-14961.085277,OG0003777,M4
11..2,0.0693,43.8465,0.0016,-14961.085277,OG0003777,M4
11..3,0.1093,4.1021,0.0266,-14961.085277,OG0003777,M4
10..12,0.1261,0.0006,197.745,-14961.085277,OG0003777,M4
12..5,0.1246,71.5962,0.0017,-14961.085277,OG0003777,M4
12..6,0.1422,18.1016,0.0079,-14961.085277,OG0003777,M4
9..4,0.1404,12.867,0.0109,-14961.085277,OG0003777,M4
8..7,0.2075,10.2924,0.0202,-14961.085277,OG0003777,M4
8..1,0.115,1.2833,0.0896,-6070.515412,OG0003775,M4
8..9,0.0388,0.0,999.0,-6070.515412,OG0003775,M4
9..10,0.0631,0.0001,999.0,-6070.515412,OG0003775,M4
10..11,0.0692,0.0001,999.0,-6070.515412,OG0003775,M4
11..2,0.0922,1.4861,0.0621,-6070.515412,OG0003775,M4
11..3,0.139,1.571,0.0885,-6070.515412,OG0003775,M4
10..12,0.0673,0.0001,999.0,-6070.515412,OG0003775,M4
12..5,0.0985,73.0107,0.0013,-6070.515412,OG0003775,M4
12..6,0.0939,1.7851,0.0526,-6070.515412,OG0003775,M4
9..7,0.0942,3.0091,0.0313,-6070.515412,OG0003775,M4
8..4,0.1578,1.2817,0.1231,-6070.515412,OG0003775,M4
8..1,0.2601,3.9813,0.0653,-9208.337172,OG0003778,M4
8..9,0.0711,0.0001,999.0,-9208.337172,OG0003778,M4
9..10,0.0406,0.0,999.0,-9208.337172,OG0003778,M4
10..11,0.1284,0.0001,999.0,-9208.337172,OG0003778,M4
11..2,0.1027,3.2003,0.0321,-9208.337172,OG0003778,M4
11..3,0.1609,1.7096,0.0941,-9208.337172,OG0003778,M4
10..12,0.1576,0.0002,999.0,-9208.337172,OG0003778,M4
12..5,0.1556,2.9715,0.0524,-9208.337172,OG0003778,M4
12..6,0.1125,2.2675,0.0496,-9208.337172,OG0003778,M4
9..4,0.1856,4.903,0.0379,-9208.337172,OG0003778,M4
8..7,0.2686,3.9471,0.068,-9208.337172,OG0003778,M4
8..1,0.081,81.2929,0.001,-2169.458463,OG0003773,M4
8..9,0.1032,0.0001,999.0,-2169.458463,OG0003773,M4
9..10,0.0156,0.0,999.0,-2169.458463,OG0003773,M4
10..11,0.0485,1.4483,0.0335,-2169.458463,OG0003773,M4
11..2,0.0698,1.299,0.0537,-2169.458463,OG0003773,M4
11..3,0.0559,1.3234,0.0422,-2169.458463,OG0003773,M4
10..12,0.0771,0.368,0.2095,-2169.458463,OG0003773,M4
12..5,0.0342,0.8715,0.0392,-2169.458463,OG0003773,M4
12..6,0.1322,1.8013,0.0734,-2169.458463,OG0003773,M4
9..4,0.0748,80.1675,0.0009,-2169.458463,OG0003773,M4
8..7,0.0884,1.461,0.0605,-2169.458463,OG0003773,M4
8..1,0.1762,72.5835,0.0024,-5489.856238,OG0004134,M0
8..9,0.0818,33.7194,0.0024,-5489.856238,OG0004134,M0
9..10,0.0545,22.4481,0.0024,-5489.856238,OG0004134,M0
10..11,0.0651,26.8208,0.0024,-5489.856238,OG0004134,M0
11..2,0.1496,61.6235,0.0024,-5489.856238,OG0004134,M0
11..3,0.0838,34.541,0.0024,-5489.856238,OG0004134,M0
10..4,0.1752,72.2038,0.0024,-5489.856238,OG0004134,M0
9..12,0.1698,69.9718,0.0024,-5489.856238,OG0004134,M0
12..5,0.1621,66.787,0.0024,-5489.856238,OG0004134,M0
12..6,0.1283,52.8481,0.0024,-5489.856238,OG0004134,M0
8..7,0.1595,65.7332,0.0024,-5489.856238,OG0004134,M0
8..1,0.1779,41.1944,0.0043,-4613.940939,OG0004133,M0
8..9,0.1542,35.6986,0.0043,-4613.940939,OG0004133,M0
9..10,0.0854,19.7799,0.0043,-4613.940939,OG0004133,M0
10..11,0.1252,28.9994,0.0043,-4613.940939,OG0004133,M0
11..2,0.0895,20.7175,0.0043,-4613.940939,OG0004133,M0
11..3,0.1526,35.325,0.0043,-4613.940939,OG0004133,M0
10..12,0.2643,61.1854,0.0043,-4613.940939,OG0004133,M0
12..5,0.2122,49.139,0.0043,-4613.940939,OG0004133,M0
12..6,0.1125,26.0386,0.0043,-4613.940939,OG0004133,M0
9..4,0.1982,45.8846,0.0043,-4613.940939,OG0004133,M0
8..7,0.237,54.8673,0.0043,-4613.940939,OG0004133,M0
8..1,0.1243,1.5417,0.0806,-4955.215967,OG0003820,M4
8..9,0.035,0.0001,498.9811,-4955.215967,OG0003820,M4
9..10,0.0235,0.0024,9.9195,-4955.215967,OG0003820,M4
10..11,0.056,0.5888,0.0951,-4955.215967,OG0003820,M4
11..2,0.0212,0.8379,0.0253,-4955.215967,OG0003820,M4
11..3,0.0476,1.1385,0.0418,-4955.215967,OG0003820,M4
10..4,0.0577,1.4789,0.039,-4955.215967,OG0003820,M4
9..12,0.0808,0.5663,0.1426,-4955.215967,OG0003820,M4
12..5,0.1161,1.5062,0.0771,-4955.215967,OG0003820,M4
12..6,0.0778,47.5286,0.0016,-4955.215967,OG0003820,M4
8..7,0.0936,3.0013,0.0312,-4955.215967,OG0003820,M4
8..1,0.1011,4.8238,0.021,-4170.712418,OG0003814,M4
8..9,0.0315,0.0,999.0,-4170.712418,OG0003814,M4
9..10,0.067,0.0001,999.0,-4170.712418,OG0003814,M4
10..2,0.0482,1.8647,0.0258,-4170.712418,OG0003814,M4
10..3,0.0535,1.2345,0.0433,-4170.712418,OG0003814,M4
9..11,0.0876,80.2612,0.0011,-4170.712418,OG0003814,M4
11..5,0.046,80.421,0.0006,-4170.712418,OG0003814,M4
11..6,0.0621,80.359,0.0008,-4170.712418,OG0003814,M4
8..12,0.0245,0.0,999.0,-4170.712418,OG0003814,M4
12..4,0.0926,1.083,0.0855,-4170.712418,OG0003814,M4
12..7,0.0751,1.6116,0.0466,-4170.712418,OG0003814,M4
8..1,0.1487,49.4443,0.003,-4862.078794,OG0004140,M0
8..9,0.0742,24.6838,0.003,-4862.078794,OG0004140,M0
9..10,0.1704,56.6428,0.003,-4862.078794,OG0004140,M0
10..2,0.0699,23.2297,0.003,-4862.078794,OG0004140,M0
10..3,0.1169,38.8789,0.003,-4862.078794,OG0004140,M0
9..11,0.0713,23.7182,0.003,-4862.078794,OG0004140,M0
11..4,0.1722,57.264,0.003,-4862.078794,OG0004140,M0
11..12,0.1354,45.0104,0.003,-4862.078794,OG0004140,M0
12..5,0.093,30.9335,0.003,-4862.078794,OG0004140,M0
12..6,0.1042,34.6283,0.003,-4862.078794,OG0004140,M0
8..7,0.146,48.5372,0.003,-4862.078794,OG0004140,M0
8..1,0.4746,86.4351,0.0055,-8672.586888,OG0003822,M4
8..9,0.1358,0.0001,999.0,-8672.586888,OG0003822,M4
9..10,0.0664,0.0001,999.0,-8672.586888,OG0003822,M4
10..11,0.3899,0.0004,999.0,-8672.586888,OG0003822,M4
11..2,0.2204,4.3644,0.0505,-8672.586888,OG0003822,M4
11..3,0.4746,4.3852,0.1082,-8672.586888,OG0003822,M4
10..7,0.2872,87.2425,0.0033,-8672.586888,OG0003822,M4
9..4,0.2577,87.3697,0.0029,-8672.586888,OG0003822,M4
8..12,0.1493,0.0001,999.0,-8672.586888,OG0003822,M4
12..5,0.2282,17.4209,0.0131,-8672.586888,OG0003822,M4
12..6,0.1621,87.7816,0.0018,-8672.586888,OG0003822,M4
8..1,0.2299,39.6199,0.0058,-24886.013288,OG0004153,M0
8..9,0.0552,9.5138,0.0058,-24886.013288,OG0004153,M0
9..10,0.0779,13.4157,0.0058,-24886.013288,OG0004153,M0
10..11,0.0985,16.9715,0.0058,-24886.013288,OG0004153,M0
11..2,0.1099,18.9427,0.0058,-24886.013288,OG0004153,M0
11..3,0.1651,28.4551,0.0058,-24886.013288,OG0004153,M0
10..12,0.217,37.3944,0.0058,-24886.013288,OG0004153,M0
12..5,0.2527,43.5501,0.0058,-24886.013288,OG0004153,M0
12..6,0.1606,27.6658,0.0058,-24886.013288,OG0004153,M0
9..4,0.1519,26.1768,0.0058,-24886.013288,OG0004153,M0
8..7,0.1132,19.5044,0.0058,-24886.013288,OG0004153,M0
8..1,0.2078,3.4445,0.0603,-16843.109435,OG0004146,M0
8..9,0.0617,1.0222,0.0603,-16843.109435,OG0004146,M0
9..10,0.0267,0.4434,0.0603,-16843.109435,OG0004146,M0
10..11,0.0778,1.2891,0.0603,-16843.109435,OG0004146,M0
11..2,0.0918,1.5217,0.0603,-16843.109435,OG0004146,M0
11..3,0.0811,1.3444,0.0603,-16843.109435,OG0004146,M0
10..12,0.134,2.2214,0.0603,-16843.109435,OG0004146,M0
12..5,0.0901,1.4937,0.0603,-16843.109435,OG0004146,M0
12..6,0.0854,1.4157,0.0603,-16843.109435,OG0004146,M0
9..4,0.136,2.2542,0.0603,-16843.109435,OG0004146,M0
8..7,0.1501,2.4875,0.0603,-16843.109435,OG0004146,M0
8..1,0.1261,56.3565,0.0022,-3803.026729,OG0004131,M0
8..9,0.0499,22.3067,0.0022,-3803.026729,OG0004131,M0
9..10,0.0366,16.3654,0.0022,-3803.026729,OG0004131,M0
10..11,0.0865,38.6445,0.0022,-3803.026729,OG0004131,M0
11..2,0.0976,43.6138,0.0022,-3803.026729,OG0004131,M0
11..3,0.0734,32.8041,0.0022,-3803.026729,OG0004131,M0
10..12,0.1503,67.1441,0.0022,-3803.026729,OG0004131,M0
12..5,0.1263,56.462,0.0022,-3803.026729,OG0004131,M0
12..6,0.0961,42.9307,0.0022,-3803.026729,OG0004131,M0
9..7,0.1231,55.0035,0.0022,-3803.026729,OG0004131,M0
8..4,0.0626,27.9805,0.0022,-3803.026729,OG0004131,M0
8..1,0.1191,1.6856,0.0707,-11296.01959,OG0003815,M4
8..9,0.0447,0.0058,7.7233,-11296.01959,OG0003815,M4
9..10,0.0219,0.0045,4.9028,-11296.01959,OG0003815,M4
10..11,0.0607,1.388,0.0437,-11296.01959,OG0003815,M4
11..2,0.0381,1.0094,0.0377,-11296.01959,OG0003815,M4
11..3,0.0521,1.2707,0.041,-11296.01959,OG0003815,M4
10..12,0.1207,0.5391,0.2239,-11296.01959,OG0003815,M4
12..5,0.0588,1.2076,0.0487,-11296.01959,OG0003815,M4
12..6,0.0727,0.9655,0.0753,-11296.01959,OG0003815,M4
9..4,0.0755,2.6369,0.0286,-11296.01959,OG0003815,M4
8..7,0.0792,25.9861,0.003,-11296.01959,OG0003815,M4
8..1,0.171,61.1133,0.0028,-7197.963449,OG0004127,M0
8..9,0.0654,23.3924,0.0028,-7197.963449,OG0004127,M0
9..10,0.083,29.6604,0.0028,-7197.963449,OG0004127,M0
10..2,0.0933,33.335,0.0028,-7197.963449,OG0004127,M0
10..3,0.0946,33.8215,0.0028,-7197.963449,OG0004127,M0
9..11,0.015,5.3784,0.0028,-7197.963449,OG0004127,M0
11..4,0.2122,75.853,0.0028,-7197.963449,OG0004127,M0
11..12,0.117,41.8253,0.0028,-7197.963449,OG0004127,M0
12..5,0.0792,28.3157,0.0028,-7197.963449,OG0004127,M0
12..6,0.201,71.8437,0.0028,-7197.963449,OG0004127,M0
8..7,0.1373,49.0656,0.0028,-7197.963449,OG0004127,M0
8..1,0.0673,1.5522,0.0433,-6268.701193,OG0003823,M4
8..9,0.0502,0.0412,1.2186,-6268.701193,OG0003823,M4
9..10,0.028,0.0,999.0,-6268.701193,OG0003823,M4
10..11,0.0498,0.6083,0.0819,-6268.701193,OG0003823,M4
11..2,0.0222,0.9547,0.0233,-6268.701193,OG0003823,M4
11..3,0.0368,0.5941,0.062,-6268.701193,OG0003823,M4
10..12,0.0556,0.3448,0.1612,-6268.701193,OG0003823,M4
12..5,0.0477,0.8398,0.0568,-6268.701193,OG0003823,M4
12..6,0.0314,1.0542,0.0298,-6268.701193,OG0003823,M4
9..4,0.0455,1.5877,0.0286,-6268.701193,OG0003823,M4
8..7,0.0804,2.3467,0.0343,-6268.701193,OG0003823,M4
8..1,0.1902,0.7347,0.2588,-5357.469981,OG0003818,M4
8..9,0.1611,0.0002,999.0,-5357.469981,OG0003818,M4
9..10,0.0245,0.1941,0.126,-5357.469981,OG0003818,M4
10..11,0.1346,0.0002,707.9866,-5357.469981,OG0003818,M4
11..2,0.2287,2.8909,0.0791,-5357.469981,OG0003818,M4
11..3,0.4172,62.8887,0.0066,-5357.469981,OG0003818,M4
10..4,0.1873,12.2054,0.0153,-5357.469981,OG0003818,M4
9..12,0.1913,0.0002,999.0,-5357.469981,OG0003818,M4
12..5,0.2561,63.347,0.004,-5357.469981,OG0003818,M4
12..6,0.2992,63.2243,0.0047,-5357.469981,OG0003818,M4
8..7,0.3374,63.1156,0.0053,-5357.469981,OG0003818,M4
8..1,0.1314,10.3578,0.0127,-6745.580565,OG0004130,M0
8..9,0.0367,2.8951,0.0127,-6745.580565,OG0004130,M0
9..10,0.0484,3.8168,0.0127,-6745.580565,OG0004130,M0
10..11,0.1257,9.9055,0.0127,-6745.580565,OG0004130,M0
11..2,0.1136,8.9494,0.0127,-6745.580565,OG0004130,M0
11..3,0.1535,12.0936,0.0127,-6745.580565,OG0004130,M0
10..12,0.1219,9.6063,0.0127,-6745.580565,OG0004130,M0
12..5,0.2163,17.0459,0.0127,-6745.580565,OG0004130,M0
12..6,0.1054,8.3056,0.0127,-6745.580565,OG0004130,M0
9..4,0.1097,8.6464,0.0127,-6745.580565,OG0004130,M0
8..7,0.1709,13.4649,0.0127,-6745.580565,OG0004130,M0
8..1,0.0764,1.3782,0.0554,-5947.968269,OG0004135,M0
8..9,0.0363,0.6551,0.0554,-5947.968269,OG0004135,M0
9..10,0.0469,0.8455,0.0554,-5947.968269,OG0004135,M0
10..2,0.0626,1.1284,0.0554,-5947.968269,OG0004135,M0
10..3,0.0653,1.1776,0.0554,-5947.968269,OG0004135,M0
9..11,0.0696,1.2555,0.0554,-5947.968269,OG0004135,M0
11..5,0.0637,1.1495,0.0554,-5947.968269,OG0004135,M0
11..6,0.0533,0.9612,0.0554,-5947.968269,OG0004135,M0
8..12,0.0129,0.2335,0.0554,-5947.968269,OG0004135,M0
12..4,0.1068,1.9258,0.0554,-5947.968269,OG0004135,M0
12..7,0.0358,0.6452,0.0554,-5947.968269,OG0004135,M0
8..1,0.299,50.1098,0.006,-24257.564632,OG0004143,M0
8..9,0.0527,8.835,0.006,-24257.564632,OG0004143,M0
9..10,0.1748,29.288,0.006,-24257.564632,OG0004143,M0
10..11,0.3535,59.2452,0.006,-24257.564632,OG0004143,M0
11..2,0.3724,62.4147,0.006,-24257.564632,OG0004143,M0
11..3,0.4388,73.5438,0.006,-24257.564632,OG0004143,M0
10..12,0.3436,57.5833,0.006,-24257.564632,OG0004143,M0
12..5,0.3001,50.2929,0.006,-24257.564632,OG0004143,M0
12..6,0.2587,43.346,0.006,-24257.564632,OG0004143,M0
9..4,0.3818,63.9917,0.006,-24257.564632,OG0004143,M0
8..7,0.3932,65.9006,0.006,-24257.564632,OG0004143,M0
8..1,0.1438,70.6998,0.002,-10573.77448,OG0003817,M4
8..9,0.0253,0.0002,139.4432,-10573.77448,OG0003817,M4
9..10,0.0203,0.0002,135.2529,-10573.77448,OG0003817,M4
10..11,0.0559,0.0016,34.6052,-10573.77448,OG0003817,M4
11..2,0.1105,70.8087,0.0016,-10573.77448,OG0003817,M4
11..3,0.0984,2.6743,0.0368,-10573.77448,OG0003817,M4
10..7,0.1667,70.6249,0.0024,-10573.77448,OG0003817,M4
9..4,0.1007,3.2033,0.0314,-10573.77448,OG0003817,M4
8..12,0.1256,0.0007,181.4277,-10573.77448,OG0003817,M4
12..5,0.0996,2.1869,0.0455,-10573.77448,OG0003817,M4
12..6,0.0878,1.7229,0.051,-10573.77448,OG0003817,M4
8..1,0.5069,10.3573,0.0489,-3670.484157,OG0004169,M0
8..9,0.148,3.0238,0.0489,-3670.484157,OG0004169,M0
9..10,0.0451,0.9221,0.0489,-3670.484157,OG0004169,M0
10..2,0.2555,5.221,0.0489,-3670.484157,OG0004169,M0
10..3,0.3247,6.6335,0.0489,-3670.484157,OG0004169,M0
9..11,0.0597,1.2203,0.0489,-3670.484157,OG0004169,M0
11..4,0.2202,4.4997,0.0489,-3670.484157,OG0004169,M0
11..12,0.0888,1.8135,0.0489,-3670.484157,OG0004169,M0
12..5,0.1784,3.6443,0.0489,-3670.484157,OG0004169,M0
12..6,0.2712,5.5413,0.0489,-3670.484157,OG0004169,M0
8..7,0.2856,5.8349,0.0489,-3670.484157,OG0004169,M0
8..1,0.2368,3.9424,0.0601,-12735.667015,OG0004215,M0
8..9,0.0647,1.0771,0.0601,-12735.667015,OG0004215,M0
9..10,0.0552,0.9182,0.0601,-12735.667015,OG0004215,M0
10..11,0.1338,2.2273,0.0601,-12735.667015,OG0004215,M0
11..2,0.1222,2.0345,0.0601,-12735.667015,OG0004215,M0
11..3,0.2166,3.6061,0.0601,-12735.667015,OG0004215,M0
10..12,0.2343,3.9001,0.0601,-12735.667015,OG0004215,M0
12..5,0.186,3.0966,0.0601,-12735.667015,OG0004215,M0
12..6,0.2049,3.4112,0.0601,-12735.667015,OG0004215,M0
9..4,0.1818,3.0268,0.0601,-12735.667015,OG0004215,M0
8..7,0.1912,3.182,0.0601,-12735.667015,OG0004215,M0
8..1,0.2496,22.2525,0.0112,-13036.847527,OG0004219,M0
8..9,0.1492,13.2993,0.0112,-13036.847527,OG0004219,M0
9..10,0.3121,27.8233,0.0112,-13036.847527,OG0004219,M0
10..11,0.218,19.439,0.0112,-13036.847527,OG0004219,M0
11..2,0.7689,68.5556,0.0112,-13036.847527,OG0004219,M0
11..3,0.5623,50.1336,0.0112,-13036.847527,OG0004219,M0
10..12,0.3487,31.0884,0.0112,-13036.847527,OG0004219,M0
12..5,0.299,26.6602,0.0112,-13036.847527,OG0004219,M0
12..6,0.2858,25.4824,0.0112,-13036.847527,OG0004219,M0
9..7,0.258,23.0055,0.0112,-13036.847527,OG0004219,M0
8..4,0.301,26.8364,0.0112,-13036.847527,OG0004219,M0
8..1,0.2083,2.7884,0.0747,-4849.361852,OG0004128,M0
8..9,0.0367,0.491,0.0747,-4849.361852,OG0004128,M0
9..10,0.0995,1.3318,0.0747,-4849.361852,OG0004128,M0
10..2,0.0649,0.869,0.0747,-4849.361852,OG0004128,M0
10..3,0.0502,0.6717,0.0747,-4849.361852,OG0004128,M0
9..11,0.0299,0.3998,0.0747,-4849.361852,OG0004128,M0
11..4,0.1274,1.7047,0.0747,-4849.361852,OG0004128,M0
11..7,0.1846,2.4711,0.0747,-4849.361852,OG0004128,M0
8..12,0.1512,2.0236,0.0747,-4849.361852,OG0004128,M0
12..5,0.141,1.8867,0.0747,-4849.361852,OG0004128,M0
12..6,0.1546,2.0688,0.0747,-4849.361852,OG0004128,M0
8..1,0.4454,5.1882,0.0859,-8621.897737,OG0004132,M0
8..9,0.0403,0.4693,0.0859,-8621.897737,OG0004132,M0
9..10,0.0285,0.3319,0.0859,-8621.897737,OG0004132,M0
10..11,0.0803,0.9349,0.0859,-8621.897737,OG0004132,M0
11..2,0.0869,1.0117,0.0859,-8621.897737,OG0004132,M0
11..3,0.148,1.7237,0.0859,-8621.897737,OG0004132,M0
10..4,0.1518,1.7679,0.0859,-8621.897737,OG0004132,M0
9..7,0.2984,3.4759,0.0859,-8621.897737,OG0004132,M0
8..12,0.1342,1.563,0.0859,-8621.897737,OG0004132,M0
12..5,0.1924,2.2415,0.0859,-8621.897737,OG0004132,M0
12..6,0.1491,1.7369,0.0859,-8621.897737,OG0004132,M0
8..1,0.3403,28.5355,0.0119,-6332.722771,OG0004129,M0
8..9,0.0526,4.4126,0.0119,-6332.722771,OG0004129,M0
9..10,0.099,8.2996,0.0119,-6332.722771,OG0004129,M0
10..2,0.1749,14.6636,0.0119,-6332.722771,OG0004129,M0
10..3,0.2269,19.0225,0.0119,-6332.722771,OG0004129,M0
9..11,0.0703,5.8953,0.0119,-6332.722771,OG0004129,M0
11..4,0.1641,13.7568,0.0119,-6332.722771,OG0004129,M0
11..12,0.1227,10.2914,0.0119,-6332.722771,OG0004129,M0
12..5,0.2149,18.0202,0.0119,-6332.722771,OG0004129,M0
12..6,0.1792,15.0231,0.0119,-6332.722771,OG0004129,M0
8..7,0.2134,17.897,0.0119,-6332.722771,OG0004129,M0
8..1,0.3995,36.6077,0.0109,-9393.383878,OG0004156,M0
8..9,0.2125,19.4687,0.0109,-9393.383878,OG0004156,M0
9..10,0.0814,7.4575,0.0109,-9393.383878,OG0004156,M0
10..2,0.5385,49.3478,0.0109,-9393.383878,OG0004156,M0
10..3,0.6501,59.5755,0.0109,-9393.383878,OG0004156,M0
9..11,0.2024,18.5503,0.0109,-9393.383878,OG0004156,M0
11..5,0.2786,25.5253,0.0109,-9393.383878,OG0004156,M0
11..6,0.2808,25.7277,0.0109,-9393.383878,OG0004156,M0
8..12,0.0,0.0,0.0109,-9393.383878,OG0004156,M0
12..4,0.3842,35.2083,0.0109,-9393.383878,OG0004156,M0
12..7,0.4537,41.5728,0.0109,-9393.383878,OG0004156,M0
8..1,0.414,54.7911,0.0076,-7991.813778,OG0004159,M0
8..9,0.0549,7.2615,0.0076,-7991.813778,OG0004159,M0
9..10,0.0853,11.2852,0.0076,-7991.813778,OG0004159,M0
10..11,0.1264,16.7243,0.0076,-7991.813778,OG0004159,M0
11..2,0.1695,22.4314,0.0076,-7991.813778,OG0004159,M0
11..3,0.2229,29.5017,0.0076,-7991.813778,OG0004159,M0
10..4,0.2341,30.9839,0.0076,-7991.813778,OG0004159,M0
9..12,0.1558,20.6175,0.0076,-7991.813778,OG0004159,M0
12..5,0.2886,38.1949,0.0076,-7991.813778,OG0004159,M0
12..6,0.4011,53.0862,0.0076,-7991.813778,OG0004159,M0
8..7,0.3298,43.6558,0.0076,-7991.813778,OG0004159,M0
8..1,0.1388,53.8815,0.0026,-6406.55929,OG0004161,M0
8..9,0.0732,28.4037,0.0026,-6406.55929,OG0004161,M0
9..10,0.0888,34.4771,0.0026,-6406.55929,OG0004161,M0
10..11,0.0837,32.4734,0.0026,-6406.55929,OG0004161,M0
11..2,0.1121,43.5331,0.0026,-6406.55929,OG0004161,M0
11..3,0.0679,26.3543,0.0026,-6406.55929,OG0004161,M0
10..12,0.0888,34.4905,0.0026,-6406.55929,OG0004161,M0
12..5,0.0813,31.5612,0.0026,-6406.55929,OG0004161,M0
12..6,0.0547,21.243,0.0026,-6406.55929,OG0004161,M0
9..4,0.1942,75.3692,0.0026,-6406.55929,OG0004161,M0
8..7,0.1671,64.8544,0.0026,-6406.55929,OG0004161,M0
8..1,0.1643,26.1109,0.0063,-10362.903339,OG0004168,M0
8..9,0.0487,7.7456,0.0063,-10362.903339,OG0004168,M0
9..10,0.0656,10.4202,0.0063,-10362.903339,OG0004168,M0
10..11,0.138,21.9233,0.0063,-10362.903339,OG0004168,M0
11..2,0.1121,17.8195,0.0063,-10362.903339,OG0004168,M0
11..3,0.0696,11.0554,0.0063,-10362.903339,OG0004168,M0
10..12,0.0758,12.0448,0.0063,-10362.903339,OG0004168,M0
12..5,0.1261,20.0356,0.0063,-10362.903339,OG0004168,M0
12..6,0.1083,17.2028,0.0063,-10362.903339,OG0004168,M0
